állet	V	kallistaa	panna kallelleen	asettaa kallelleen	kallistaa (ottaa alkoholijuomaa)
áluhit	V	kallistaa	asettaa kallelleen	asettaa kyljelleen	sivulleen	pitää kallellaan	kallistella
biehkut	V	nurista	valittaa
bihcut	V	mennä kuuraan	huurtua	härmistyä
billanit	V	pilaantua	mennä pilalle (R)
čahkkehit	V	sytyttää
čáhpodit	V	mustua	tummua (esim hopeaesine, kasvot auringonvalossa)	synketä	häipyä (cáhpot eres! = häivy tiehesi!)	tyhjentyä (kalasta, riistasta, mearra čáhpoda = meri tyhjenee kalasta)
čavganit	V	kiristyä	tiivistyä	tiukentua
čavgánit	V	kiristyä	tiivistyä	tiukentua
ceagganit	V	nousta (jostakin pystytettävästä, moadde lávuge ceagganedje = pari laavuakin nousi)	syntyä	nousta	aloittaa toimintansa	jyrketä (rinteestä tms)
čerggedit	V	puutua	turtua
čerggiidit	V	puutua (jäsen)
civkit	V	piipittää	piiskuttaa	sirkuttaa (erit. linnusta)	sopottaa	hiiskua (jtakn, erit naisista)	tviitata (internetissä)
čoahkkádit	V	kokoilla	kasailla
čoalkit	V	kolkattaa	kopista (esim. kepistä lattiaa vasten, čuobmi čolkkii fanasravdii = sauvoin kopisi veneen reunaan)	(+kom) kopistella (jtak)	koputtaa (jtak)	nalkuttaa
čoalkit	V	kolkattaa	kopista	nalkuttaa	koputtaa
cuiget	V	huomauttaa (ojentavasti)	muistuttaa	arvostella (kerrallisesti)	nuhdella (vähän t. kerran)	ojentaa	osoittaa sormella	osoittaa (huomion kiinnittämiseksi)
dájáskit	V	tulla hulluksi	seota (mieleltään)	tärähtää
darrat	V	olla mielenkuohussa	vapista tunteenkuohusta	pihistä (kiukusta)	hermoilla (kovasti)	mieliä kovasti (johonkin)
darvehit	V	heittää kiinni	saada kiinni	osua (suopungilla)	ottaa kiinni vangiksi	saada jäämään kiinni
darvvihit	V	kiinnittää (jtakin tarttuvaa, esim laastaria)	tartuttaa	liimata (kiinni jhnkin)	tartuttaa (tauti)	koukuttaa	saada jäämään koukkuun
deakčasit	V	likistyä	litistyä	puristua (kokoon, yhteen)	rusentaa
dearpat	V	takoa	hakata	tykyttää	jyskyttää	lyödä (myös voittaa)
duolbmat	V	polkea	tallata	ajaa (polkupyörällä)	astua (oriista)	laiminlyödä
duolbmut	V	polkea	tallata	ajaa (polkupyörällä)	astua (oriista)	laiminlyödä
duoldat	V	kiehua	kuohuta	kuohua (kuplimalla)	pulputa	tulla tulvimalla	pulistä	hölistä	puhua lakkaamatta
duorrat	V	niitata	poimuttaa (vaatetta, kangasta)	vetää (nuotta veneeseen uutta heittoa varten)	tolkuttaa	muistuttaa mieleen (toistuvasti)	tähdentää (toistuvasti, terottaa mieleen (toistuvasti)	taittaa peistä
duostut	V	kopata	ottaa koppi	olla (kulun tms) esteenä	tulla eteen	vastata	ottaa vastaan (erit. epäystävällisesti)	torjua
durddidit	V	töhriä	ryvettää	liata	sotata	sotkea	tahria	tuhria (esim mudalla, likavedellä)
durget	V	kattaa (kodan tms lattia) varvuilla tai risuilla	kerätä risuja	risuttaa	piiskata
festet	V	juhlia (erit juopotellen)
fierahit	V	vierittää	vyöryttää	suistaa	pyörittää (esim hirsiä johonkin)
gállanit	V	tulla kylläiseksi
gállit	V	kahlata	liinata	olla (kahlatessa) tarpeeksi pitkä(t) (esim saappaanvarsista)	leikata (saumanahkaa, suonirihmasta)	ratketa	repeytyä (saumasta nahkaa ommeltaessa t nahkasta ommeltaessa)	näkyä pilven läpi (aurinko, kuu)	mennä jnkn sisään
galmmastuvvát	V	pyörtyä	mennä tajuttomaksi	taintua	pökertyä
gárvvihit	V	kuoria (perunoita, nauriita)
giehtadit	V	pistää	tappaa (sydänpistolla)	koskettaa (kädellä)
gihčat	V	kitistä	narista	narskua (pakkasella, čierrun ja bániid gihčan = itku ja hammasten kiristys)
gildit	V	kiiltää	tulla (väriltään) räikeäksi
gišvvardit	V	kiemurrella	pyristellä	sätkiä
gižaidit	V	narahdella	narista	kitistä (vähän)
goarjut	V	käpertyä makuulle	mennä makaamaan	makuulle (koiraeläimistä)
goastat	V	jaksaa (kävellä, juosta tms. jhonk)	kostua	päästä (perille, jhonk olosuhteista riippumatta)	selvityä (jhonk)
guokkardit	V	rämpiä	kompuroida	kontata
guorrat	V	noudattaa	seurata (tietä, jälkiä)	kuorata	reunustaa
gurastit	V	heittää	nakata
guvnnádit	V	kumartaa	kyyristyä
guvnnjádit	V	kumartaa	kyyristyä
haskkadit	V	hypellä (R )
haskkádit	V	hypellä (R )
hivástahttit	V	hyvästellä (R)
hoigadit	V	lykätä	työntää	tyrkätä	pukata	sysätä	lykätä (tuonnemmaksi, myöhemmäksi)	ojentaa (jllekin jtak)	etäsyöttää
jáddat	V	sammua (nopeasti, esim lampusta, tulesta)
jávistit	V	peittää (lumeen, hiekkaan tms)
jorggistit	V	kiertää	pyöriä	käydä liian usein jssk (ihmisestä)	huumata	viedä järki
juovssahit	V	pyytää taikavoimien (peuroja)	taikoa (jku tekemään jtkn)	taikoa (varastettu tavara takaisin)	pyörtää taika takaisin lähettäjänsä luo
