konsekveanta	konsekveanta	
komilaš	komilaš	
iešstivrejeaddji	iešstivrejeaddji	
guovlluguovdasaš	guovlluguovdasaš	
guhkemátkkálaš	guhkemátkkálaš	
golmmajahkásaš	golmmajahkásaš	
goargat	goargat	
girkonjárgalaš	girkonjárgalaš	
gillil	utrettelig	
geardásaš	avleiret	
buorremielalaš	buorremielalaš	
birasustitlaš	birasustitlaš	
antropologalaš	antropologalaš	
afrihkalaš	afrihkalaš	
Ránska	Ránska	
čigŋái	čigŋái	
čalmmus	čalmmus	
álgovuolggalaš	álgovuolggalaš	
váivváš	váivváš	
váibi	váibi	
virtuála	virtuála	
urologalaš	urologalaš	
sámemállet	sámemállet	
syntehtalaš	syntehtalaš	
stiivvis	stiivvis	
rájeheapme	rájeheapme	
reálistalaš	reálistalaš	
regiunála	regiunála	
oasseáigásaš	oasseáigásaš	
nuppelotjahkásaš	nuppelotjahkásaš	
norrøna	norrøna	
nissonlaš	nissonlaš	
mánálaš	barnslig	
mentála	mentála	
majestehtalaš	majestehtalaš	
lokála	lokála	
klimáhtalaš	klimáhtalaš	
kievra	kievra	
jievjjas	lys	
intensiiva	intensiv	
háhppil	kjapp	
guotteheaddji	guotteheaddji	
golmmabeaivásaš	golmmabeaivásaš	
gaskaáigásaš	gaskaáigásaš	
fiktiiva	fiktiiva	
fearalágan	fearalágan	
fanasgieddilaš	fanasgieddilaš	
egyptalaš	egyptalaš	
ealit	ealit	
eahpeoskkolaš	eahpeoskkolaš	
dárbbalaš	dárbbalaš	
buresbirgejeaddji	buresbirgejeaddji	
buolvvat	buolvvat	
baháneahkkán	baháneahkkán	
allajoccat	allajoccat	
čáppagirjjálaš	čáppagirjjálaš	
čakčaseavdnjat	høstmørk	
vuohččulaš	vuohččulaš	
unnitgielat	unnitgielat	
tromsalaš	tromsalaš	
stađuheapme	rastløs	
persovnnálaš	persovnnálaš	
ovttabeallásaš	ovttabeallásaš	
oktilaš	oktilaš	
offensiiva	offensiiva	
objektiiva	objektiiva	
máttasámegielat	máttasámegielat	
lullisámegielat	lullisámegielat	
lieggavarat	lieggavarat	
jieris	jieris	
jeavddalaš	jeavddalaš	
jallaslágan	jallaslágan	
individuálalaš	individuálalaš	
ideologalaš	ideologalaš	
hudju	hudju	
hilján	hilján	
helssetlaš	helssetlaš	
harmonalaš	harmonalaš	
guđegelágan	guđegelágan	
guovttejuvllat	guovttejuvllat	
geniála	genial	
geahčemeahttun	geahčemeahttun	
garralágan	garralágan	
fysikálalaš	fysikálalaš	
fuomášahtti	fuomášahtti	
fundamentalisttalaš	fundamentalisttalaš	
friddjagirkolaš	friddjagirkolaš	
fitnodatlaš	fitnodatlaš	
ekumenalaš	ekumenalaš	
eallinfámolaš	vital	
dynámalaš	dynámalaš	
dilsi	dilsi	
canadalaš	canadalaš	
balddehahtti	balddehahtti	
bajáš	bajáš	
7-vahkkosaš	7-vahkkosaš	
čuoddjil	čuoddjil	
čilgemeahttun	čilgemeahttun	
čiežajahkásaš	čiežajahkásaš	
árabuš	árabuš	
áiggeheapme	áiggeheapme	
vuoŋis	vuoŋis	
vuogádatlaš	vuogádatlaš	
sátnerikkis	sátnerikkis	
sosiala	sosiala	
rihkolaš	rihkolaš	
radioaktiiva	radioaktiiva	
progressiiva	progressiiva	
profišunealla	profišunealla	
palestiinnálaš	palestiinnálaš	
ovttasullasaš	ovttasullasaš	
orgánalaš	orgánalaš	
moderáhta	moderáhta	
minimalisttalaš	minimalisttalaš	
militánta	militánta	
maritiibma	maritiibma	
marginála	marginála	
lusttuheapme	uappetittlig	
jahkebeallásaš	jahkebeallásaš	
iešválddálaš	iešválddálaš	
iešráhkis	iešráhkis	
iežaslágan	iežaslágan	
háittis	háittis	
guoddil	guoddil	
gulus	gulus	
greikkalaš	greikkalaš	
greikalaš	greikalaš	
grammatihkalaš	grammatihkalaš	
gieldalaš	gieldalaš	
fysálaš	fysálaš	
evangelalaš	evangelalaš	
ealjár	flittig	
eahpeduhtavaš	eahpeduhtavaš	
bargopolitihkalaš	bargopolitihkalaš	
autonomalaš	autonomalaš	
australialaš	australialaš	
arrogánta	arrogánta	
amasgielat	amasgielat	
albmalágan	albmalágan	
árjjálaš	aktiv	
vávjálas	vávjálas	
vuolleahkáhaš	vuolleahkáhaš	
vehkkii	vehkkii	
ulmmeheapme	ulmmeheapme	
tuvalaš	tuvalaš	
trohpalaš	trohpalaš	
suorgái	suorgái	
suokkis	hullete	
spontána	spontána	
sosiokultuvrralaš	sosiokultuvrralaš	
sitkat	seig	
seagas	seagas	
rytmálaš	rytmálaš	
ruhtaáŋgir	ruhtaáŋgir	
reanttuheapme	reanttuheapme	
preassaetihkalaš	preassaetihkalaš	
posetiiva	posetiiva	
perfeakta	perfekt	
mearkkalaš	merkelig	
láđas	fullmåne	
logaheapme	logaheapme	
kronologalaš	kronologalaš	
konstitušunealla	konstitušunealla	
ivdnásaš	ivdnásaš	
inteansa	inteansa	
industriijalaš	industriijalaš	
imašlágan	imašlágan	
ihttáš	morgendagens	
hápmásaš	hápmásaš	
gávccijahkásaš	gávccijahkásaš	
guoskameahttun	guoskameahttun	
guhkolaš	guhkolaš	
fáhkkatlaš	fáhkkatlaš	
fitmat	fitmat	
effektiiva	effektiiva	
eatnigielat	eatnigielat	
eahperisttalaš	eahperisttalaš	
duollat	duollat	
doarjaleaddji	doarjaleaddji	
dieđuheapme	dieđuheapme	
boahttejagáš	boahttejagáš	
bearas	bearas	
bealkálas	bealkálas	
anársámegielat	anársámegielat	
antirasisttalaš	antirasisttalaš	
Addi	Addi	
áfrihkkálaš	áfrihkkálaš	
vuorddehahtti	vuorddehahtti	
vuoimmeheapme	vuoimmeheapme	
vuohkkái	vuohkkái	
troandinlaš	troandinlaš	
sáneheapme	sáneheapme	
subjektiiva	subjektiiva	
stargat	stargat	
skáddjil	skáddjil	
skurtnjas	motløs	
serbialaš	serbialaš	
ráđeheapme	ráđeheapme	
ráhpis	ulendt	
roavvenjárgalaš	roavvenjárgalaš	
riikkasaš	riikkasaš	
redakšuvnnalaš	redakšuvnnalaš	
priváhtalaš	priváhtalaš	
pedagogálaš	pedagogálaš	
pakistána	pakistána	
máŋggačearddalaš	máŋggačearddalaš	
máŋggafágalaš	máŋggafágalaš	
máinnolmas	máinnolmas	
máilmmidovddus	máilmmidovddus	
minimála	minimála	
makkárgelágan	makkárgelágan	
logahahtti	logahahtti	
kosmehtalaš	kosmehtalaš	
kommersiála	kommersiála	
jienalaš	jienalaš	
jealahas	skyfri	
ironálaš	ironálaš	
ihtáš	morgendagens	
iešheanálaš	iešheanálaš	
háreheapme	háreheapme	
hypotehtalaš	hypotehtalaš	
humánalaš	humánalaš	
humanitára	humanitára	
hoavdalágan	hoavdalágan	
hirpmástahtti	hirpmástahtti	
heahkas	heahkas	
gáibidahkes	gáibidahkes	
gáddálas	gáddálas	
guovttevahkkosaš	guovttevahkkosaš	
guovttegeardásaš	dobbel	
guovttegeardán	dobbel	
guoddevaš	guoddevaš	
guhkálmas	guhkálmas	
gabbagirjjat	gabbagirjjat	
eksperimentála	eksperimentála	
dáhpáhusvalljot	dáhpáhusvalljot	
boazogeaseheapmi	boazogeaseheapmi	
bargonávccaheapme	bargonávccaheapme	
avvillaš	avvillaš	
atlantalaš	atlantalaš	
arvil	arvil	
akusttalaš	akusttalaš	
aktolágan	aktolágan	
akademihkalaš	akademihkalaš	
čáhcesullolaš	čáhcesullolaš	
čuovvuvaš	čuovvuvaš	
áitosaš	áitosaš	
vástevaš	vástevaš	
vuojaheapmi	vuojaheapmi	
viso	viso	
viivvuheapme	viivvuheapme	
valljugas	valljugas	
territoriála	territoriála	
sámesogat	sámesogat	
suojis	suojis	
steriila	steriila	
statistalaš	statistalaš	
sovjehtalaš	sovjehtalaš	
soameheapme	soameheapme	
snáhppil	snáhppil	
smávvalágan	smávvalágan	
siddjii	siddjii	
serbálaš	serbálaš	
seammadássásaš	seammadássásaš	
sealggaheapme	sealggaheapme	
romantalaš	romantalaš	
rehelaš	rehelaš	
positivvalaš	positivvalaš	
oskkoldatlaš	oskkoldatlaš	
oassálaš	oassálaš	
oanehisáigásaš	oanehisáigásaš	
nordlándalaš	nordlándalaš	
njálggahájat	njálggahájat	
máŋggagielalaš	máŋggagielalaš	
máŋggageardásaš	máŋggageardásaš	
moalkkas	kroket	
moaitálas	moaitálas	
miellaváillat	miellaváillat	
magnehtalaš	magnehtalaš	
lávgat	tettsittende	
konservatiivvalaš	konservatiivvalaš	
jáhkihahtti	jáhkihahtti	
jáhketmeahttun	jáhketmeahttun	
jolgat	freidig	
ipmilaš	ipmilaš	
